timestamp,location_id,pickup_address,drop_address,pickup_lat,pickup_lng,drop_lat,drop_lng,vehicle_type,fare,discount,driver_count
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,E Loader,260,0.0,8
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,10ft,987,0.0,8
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,14ft (Closed),2065,0.0,4
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,14ft,2222,0.0,8
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,14ft (Open),2222,0.0,6
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,17ft,2687,0.0,1
2026-03-28 21:01:08 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,19ft,4087,0.0,1
2026-03-28 21:01:21 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,2 Wheeler,62,5.0,8
2026-03-28 21:01:21 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,3 Wheeler,341,0.0,8
2026-03-28 21:01:21 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,Tata Ace,566,0.0,8
