time,loc,vehicle,fare,disc,drivers
21:11:42,52,Tata Ace,611,0.0,8
21:11:42,52,Eeco,508,0.0,8
21:11:42,52,Pickup 8ft,768,0.0,8
21:11:42,52,E Loader,467,0.0,8
21:11:42,52,10ft,1306,0.0,8
21:11:42,52,14ft (Closed),2541,0.0,5
21:11:42,52,14ft,2642,0.0,8
21:11:42,52,14ft (Open),2642,0.0,5
21:11:42,52,17ft,3181,0.0,3
21:11:42,52,19ft,3761,0.0,1
21:11:57,53,2 Wheeler,97,8.0,8
21:11:57,53,3 Wheeler,446,0.0,8
21:11:57,53,Tata Ace,704,0.0,8
21:11:57,53,Eeco,549,0.0,5
21:11:57,53,Pickup 8ft,868,0.0,8
21:11:57,53,E Loader,350,0.0,8
21:11:57,53,10ft,1385,0.0,8
21:11:57,53,14ft (Closed),2640,0.0,3
21:11:57,53,14ft,2754,0.0,8
21:11:57,53,14ft (Open),2754,0.0,7
21:11:57,53,17ft,3213,0.0,4
21:11:57,53,19ft,3793,0.0,1
21:12:09,54,2 Wheeler,107,9.0,8
21:12:09,54,3 Wheeler,352,0.0,8
21:12:09,54,Tata Ace,526,0.0,8
21:12:09,54,Eeco,421,0.0,8
21:12:09,54,Pickup 8ft,741,0.0,5
21:12:09,54,E Loader,321,0.0,8
21:12:09,54,10ft,1291,0.0,7
21:12:09,54,14ft (Closed),2110,0.0,6
21:12:09,54,14ft,2224,0.0,7
21:12:09,54,14ft (Open),2224,0.0,1
21:12:09,54,17ft,2665,0.0,8
21:12:09,54,19ft,3745,0.0,0
21:12:25,55,2 Wheeler,122,10.0,8
21:12:25,55,3 Wheeler,457,0.0,8
21:12:25,55,Tata Ace,687,0.0,8
21:12:25,55,Eeco,573,0.0,8
21:12:25,55,Pickup 8ft,916,0.0,8
21:12:25,55,E Loader,361,0.0,3
21:12:25,55,10ft,1441,0.0,8
21:12:25,55,14ft (Closed),2743,0.0,5
21:12:25,55,14ft,2877,0.0,5
21:12:25,55,14ft (Open),2877,0.0,0
21:12:25,55,17ft,3197,0.0,2
21:12:25,55,19ft,3777,0.0,0
21:12:40,56,2 Wheeler,124,10.0,8
21:12:40,56,3 Wheeler,466,0.0,8
21:12:40,56,Tata Ace,697,0.0,8
21:12:40,56,Eeco,583,0.0,8
21:12:40,56,Pickup 8ft,927,0.0,8
21:12:40,56,E Loader,369,0.0,3
21:12:40,56,10ft,1457,0.0,8
21:12:40,56,14ft (Closed),2760,0.0,5
21:12:40,56,14ft,2896,0.0,5
21:12:40,56,14ft (Open),2896,0.0,0
21:12:40,56,17ft,3208,0.0,2
21:12:40,56,19ft,3788,0.0,0
21:12:55,57,2 Wheeler,114,9.0,8
21:12:55,57,3 Wheeler,499,0.0,8
21:12:55,57,Tata Ace,778,0.0,8
21:12:55,57,Eeco,613,0.0,8
21:12:55,57,Pickup 8ft,959,0.0,8
21:12:55,57,E Loader,399,0.0,8
21:12:55,57,10ft,1507,0.0,8
21:12:55,57,14ft (Closed),2800,0.0,5
21:12:55,57,14ft,2938,0.0,8
21:12:55,57,14ft (Open),2938,0.0,5
21:12:55,57,17ft,3255,0.0,3
21:12:55,57,19ft,3835,0.0,2
21:13:09,58,2 Wheeler,104,9.0,8
21:13:09,58,3 Wheeler,438,0.0,8
21:13:09,58,Tata Ace,668,0.0,8
21:13:09,58,Eeco,550,0.0,8
21:13:09,58,Pickup 8ft,835,0.0,8
21:13:09,58,E Loader,495,0.0,6
21:13:09,58,10ft,1395,0.0,8
21:13:09,58,14ft (Closed),2675,0.0,5
21:13:09,58,14ft,2798,0.0,8
21:13:09,58,14ft (Open),2798,0.0,7
21:13:09,58,17ft,3190,0.0,8
21:13:09,58,19ft,3770,0.0,2
21:13:23,59,2 Wheeler,105,9.0,8
21:13:23,59,3 Wheeler,457,0.0,8
21:13:23,59,Tata Ace,730,0.0,8
21:13:23,59,Eeco,568,0.0,8
21:13:23,59,Pickup 8ft,906,0.0,8
21:13:23,59,E Loader,358,0.0,6
21:13:23,59,10ft,1429,0.0,8
21:13:23,59,14ft (Closed),2722,0.0,6
21:13:23,59,14ft,2852,0.0,8
21:13:23,59,14ft (Open),2852,0.0,4
21:13:23,59,17ft,3199,0.0,4
21:13:23,59,19ft,3779,0.0,1
21:13:37,60,2 Wheeler,91,7.0,8
21:13:37,60,3 Wheeler,413,0.0,8
21:13:37,60,Tata Ace,668,0.0,8
21:13:37,60,Eeco,515,0.0,7
21:13:37,60,Pickup 8ft,830,0.0,8
21:13:37,60,E Loader,318,0.0,8
21:13:37,60,10ft,1326,0.0,8
21:13:37,60,14ft (Closed),2586,0.0,4
21:13:37,60,14ft,2696,0.0,8
21:13:37,60,14ft (Open),2696,0.0,6
21:13:37,60,17ft,3166,0.0,5
21:13:37,60,19ft,3746,0.0,1
21:13:50,61,2 Wheeler,143,12.0,8
21:13:50,61,3 Wheeler,449,0.0,8
21:13:50,61,Tata Ace,722,0.0,8
21:13:50,61,Eeco,562,0.0,8
21:13:50,61,Pickup 8ft,895,0.0,8
21:13:50,61,E Loader,368,0.0,4
21:13:50,61,10ft,2116,0.0,8
21:13:50,61,14ft (Closed),3698,0.0,4
21:13:50,61,14ft,3823,0.0,8
21:13:50,61,14ft (Open),3823,0.0,4
21:13:50,61,17ft,4203,0.0,3
21:13:50,61,19ft,3933,0.0,0
21:14:03,62,2 Wheeler,116,10.0,8
21:14:03,62,3 Wheeler,508,0.0,8
21:14:03,62,Tata Ace,787,0.0,8
21:14:03,62,Eeco,622,0.0,8
21:14:03,62,Pickup 8ft,967,0.0,8
21:14:03,62,E Loader,408,0.0,4
21:14:03,62,10ft,1521,0.0,8
21:14:03,62,14ft (Closed),2810,0.0,0
21:14:03,62,14ft,2948,0.0,1
21:14:03,62,14ft (Open),2948,0.0,1
21:14:03,62,17ft,3269,0.0,6
21:14:03,62,19ft,3849,0.0,0
21:14:18,63,2 Wheeler,100,8.0,8
21:14:18,63,3 Wheeler,451,0.0,8
21:14:18,63,Tata Ace,719,0.0,8
21:14:18,63,Eeco,560,0.0,8
21:14:18,63,Pickup 8ft,845,0.0,8
21:14:18,63,E Loader,354,0.0,8
21:14:18,63,10ft,1411,0.0,8
21:14:18,63,14ft (Closed),2691,0.0,5
21:14:18,63,14ft,2815,0.0,8
21:14:18,63,14ft (Open),2815,0.0,5
21:14:18,63,17ft,3202,0.0,4
21:14:18,63,19ft,3782,0.0,0
21:14:31,64,2 Wheeler,115,10.0,8
21:14:31,64,3 Wheeler,450,0.0,8
21:14:31,64,Tata Ace,673,0.0,8
21:14:31,64,Eeco,563,0.0,8
21:14:31,64,Pickup 8ft,896,0.0,4
21:14:31,64,E Loader,356,0.0,3
21:14:31,64,10ft,1417,0.0,8
21:14:31,64,14ft (Closed),2699,0.0,3
21:14:31,64,14ft,2825,0.0,4
21:14:31,64,14ft (Open),2825,0.0,1
21:14:31,64,17ft,3204,0.0,1
21:14:31,64,19ft,3784,0.0,0
21:14:46,65,2 Wheeler,105,9.0,8
21:14:46,65,3 Wheeler,441,0.0,8
21:14:46,65,Tata Ace,668,0.0,8
21:14:46,65,Eeco,554,0.0,7
21:14:46,65,Pickup 8ft,897,0.0,8
21:14:46,65,E Loader,341,0.0,8
21:14:46,65,10ft,1410,0.0,8
21:14:46,65,14ft (Closed),2721,0.0,5
21:14:46,65,14ft,2854,0.0,8
21:14:46,65,14ft (Open),2854,0.0,5
21:14:46,65,17ft,3166,0.0,5
21:14:46,65,19ft,3746,0.0,1
21:15:01,66,2 Wheeler,95,8.0,8
21:15:01,66,3 Wheeler,423,0.0,8
21:15:01,66,Tata Ace,647,0.0,8
21:15:01,66,Eeco,535,0.0,5
21:15:01,66,Pickup 8ft,820,0.0,8
21:15:01,66,E Loader,330,0.0,8
21:15:01,66,10ft,1371,0.0,8
21:15:01,66,14ft (Closed),2658,0.0,1
21:15:01,66,14ft,2780,0.0,8
21:15:01,66,14ft (Open),2780,0.0,8
21:15:01,66,17ft,3165,0.0,8
21:15:01,66,19ft,3745,0.0,1
21:15:13,67,2 Wheeler,118,10.0,8
21:15:13,67,3 Wheeler,453,0.0,8
21:15:13,67,Tata Ace,679,0.0,8
21:15:13,67,Eeco,568,0.0,8
21:15:13,67,Pickup 8ft,904,0.0,8
21:15:13,67,E Loader,359,0.0,3
21:15:13,67,10ft,1428,0.0,8
21:15:13,67,14ft (Closed),2717,0.0,4
21:15:13,67,14ft,2846,0.0,8
21:15:13,67,14ft (Open),2846,0.0,4
21:15:13,67,17ft,3203,0.0,3
21:15:13,67,19ft,3783,0.0,0
21:15:28,68,2 Wheeler,105,9.0,8
21:15:28,68,3 Wheeler,453,0.0,8
21:15:28,68,Tata Ace,725,0.0,8
21:15:28,68,Eeco,564,0.0,5
21:15:28,68,Pickup 8ft,901,0.0,8
21:15:28,68,E Loader,354,0.0,8
21:15:28,68,10ft,1422,0.0,8
21:15:28,68,14ft (Closed),2714,0.0,4
21:15:28,68,14ft,2843,0.0,8
21:15:28,68,14ft (Open),2843,0.0,6
21:15:28,68,17ft,3195,0.0,3
21:15:28,68,19ft,3775,0.0,1
21:15:40,69,2 Wheeler,122,10.0,8
21:15:40,69,3 Wheeler,516,0.0,8
21:15:40,69,Tata Ace,800,0.0,8
21:15:40,69,Eeco,631,0.0,7
21:15:40,69,Pickup 8ft,985,0.0,8
21:15:40,69,E Loader,412,0.0,8
21:15:40,69,10ft,1543,0.0,8
21:15:40,69,14ft (Closed),2851,0.0,5
21:15:40,69,14ft,2997,0.0,8
21:15:40,69,14ft (Open),2997,0.0,5
21:15:40,69,17ft,3302,0.0,6
21:15:40,69,19ft,3887,0.0,1
21:15:54,70,2 Wheeler,94,8.0,8
21:15:54,70,3 Wheeler,443,0.0,8
21:15:54,70,Tata Ace,653,0.0,8
21:15:54,70,Eeco,548,0.0,8
21:15:54,70,Pickup 8ft,826,0.0,8
21:15:54,70,E Loader,346,0.0,8
21:15:54,70,10ft,1385,0.0,8
21:15:54,70,14ft (Closed),2650,0.0,5
21:15:54,70,14ft,2767,0.0,8
21:15:54,70,14ft (Open),2767,0.0,5
21:15:54,70,17ft,3201,0.0,4
21:15:54,70,19ft,3781,0.0,0
21:16:07,71,2 Wheeler,125,10.0,8
21:16:07,71,3 Wheeler,470,0.0,8
21:16:07,71,Tata Ace,701,0.0,8
21:16:07,71,Eeco,587,0.0,8
21:16:07,71,Pickup 8ft,931,0.0,8
21:16:07,71,E Loader,373,0.0,3
21:16:07,71,10ft,1464,0.0,8
21:16:07,71,14ft (Closed),2765,0.0,4
21:16:07,71,14ft,2901,0.0,6
21:16:07,71,14ft (Open),2901,0.0,2
21:16:07,71,17ft,3215,0.0,6
21:16:07,71,19ft,3795,0.0,0
21:16:20,72,2 Wheeler,103,8.0,8
21:16:20,72,3 Wheeler,429,0.0,8
21:16:20,72,Tata Ace,658,0.0,8
21:16:20,72,Eeco,541,0.0,8
21:16:20,72,Pickup 8ft,825,0.0,8
21:16:20,72,E Loader,336,0.0,4
21:16:20,72,10ft,1379,0.0,8
21:16:20,72,14ft (Closed),2663,0.0,3
21:16:20,72,14ft,2785,0.0,6
21:16:20,72,14ft (Open),2785,0.0,4
21:16:20,72,17ft,3176,0.0,7
21:16:20,72,19ft,3756,0.0,0
21:16:35,73,2 Wheeler,108,9.0,8
21:16:35,73,3 Wheeler,475,0.0,8
21:16:35,73,Tata Ace,747,0.0,8
21:16:35,73,Eeco,586,0.0,8
21:16:35,73,Pickup 8ft,923,0.0,8
21:16:35,73,E Loader,376,0.0,8
21:16:35,73,10ft,1457,0.0,8
21:16:35,73,14ft (Closed),2741,0.0,6
21:16:35,73,14ft,2871,0.0,8
21:16:35,73,14ft (Open),2871,0.0,4
21:16:35,73,17ft,3230,0.0,3
21:16:35,73,19ft,3810,0.0,1
21:16:50,74,2 Wheeler,106,9.0,8
21:16:50,74,3 Wheeler,469,0.0,8
21:16:50,74,Tata Ace,690,0.0,8
21:16:50,74,Eeco,579,0.0,6
21:16:50,74,Pickup 8ft,915,0.0,8
21:16:50,74,E Loader,520,0.0,8
21:16:50,74,10ft,1445,0.0,8
21:16:50,74,14ft (Closed),2728,0.0,4
21:16:50,74,14ft,2857,0.0,8
21:16:50,74,14ft (Open),2857,0.0,6
21:16:50,74,17ft,3222,0.0,3
21:16:50,74,19ft,3802,0.0,1
21:17:03,75,2 Wheeler,105,9.0,8
21:17:03,75,3 Wheeler,419,0.0,8
21:17:03,75,Tata Ace,634,0.0,8
21:17:03,75,Eeco,529,0.0,8
21:17:03,75,Pickup 8ft,851,0.0,8
21:17:03,75,E Loader,328,0.0,2
21:17:03,75,10ft,2004,0.0,8
21:17:03,75,14ft (Closed),3125,0.0,7
21:17:03,75,14ft,3241,0.0,8
21:17:03,75,14ft (Open),3241,0.0,4
21:17:03,75,17ft,3672,0.0,3
21:17:03,75,19ft,3752,0.0,0
21:17:18,76,2 Wheeler,107,9.0,8
21:17:18,76,3 Wheeler,464,0.0,8
21:17:18,76,Tata Ace,691,0.0,8
21:17:18,76,Eeco,577,0.0,8
21:17:18,76,Pickup 8ft,874,0.0,8
21:17:18,76,E Loader,364,0.0,6
21:17:18,76,10ft,1448,0.0,8
21:17:18,76,14ft (Closed),2752,0.0,6
21:17:18,76,14ft,2887,0.0,8
21:17:18,76,14ft (Open),2887,0.0,4
21:17:18,76,17ft,3200,0.0,6
21:17:18,76,19ft,3780,0.0,0
21:17:31,77,2 Wheeler,102,8.0,8
21:17:31,77,3 Wheeler,465,0.0,8
21:17:31,77,Tata Ace,727,0.0,8
21:17:31,77,Eeco,571,0.0,8
21:17:31,77,Pickup 8ft,895,0.0,8
21:17:31,77,E Loader,368,0.0,8
21:17:31,77,10ft,1423,0.0,8
21:17:31,77,14ft (Closed),2683,0.0,5
21:17:31,77,14ft,2803,0.0,8
21:17:31,77,14ft (Open),2803,0.0,5
21:17:31,77,17ft,3234,0.0,4
21:17:31,77,19ft,3814,0.0,1
21:17:43,78,2 Wheeler,115,10.0,8
21:17:43,78,3 Wheeler,478,0.0,8
21:17:43,78,Tata Ace,761,0.0,8
21:17:43,78,Eeco,593,0.0,6
21:17:43,78,Pickup 8ft,945,0.0,8
21:17:43,78,E Loader,374,0.0,7
21:17:43,78,10ft,1480,0.0,8
21:17:43,78,14ft (Closed),2799,0.0,4
21:17:43,78,14ft,2942,0.0,8
21:17:43,78,14ft (Open),2942,0.0,6
21:17:43,78,17ft,3234,0.0,3
21:17:43,78,19ft,3818,0.0,1
21:17:58,79,2 Wheeler,105,9.0,8
21:17:58,79,3 Wheeler,450,0.0,8
21:17:58,79,Tata Ace,675,0.0,8
21:17:58,79,Eeco,562,0.0,6
21:17:58,79,Pickup 8ft,902,0.0,8
21:17:58,79,E Loader,351,0.0,7
21:17:58,79,10ft,1421,0.0,6
21:17:58,79,14ft (Closed),2722,0.0,4
21:17:58,79,14ft,2853,0.0,8
21:17:58,79,14ft (Open),2853,0.0,6
21:17:58,79,17ft,3185,0.0,4
21:17:58,79,19ft,3765,0.0,1
21:18:10,80,2 Wheeler,123,10.0,8
21:18:10,80,3 Wheeler,516,0.0,8
21:18:10,80,Tata Ace,754,0.0,8
21:18:10,80,Eeco,631,0.0,5
21:18:10,80,Pickup 8ft,944,0.0,8
21:18:10,80,E Loader,407,0.0,8
21:18:10,80,10ft,1551,0.0,8
21:18:10,80,14ft (Closed),2881,0.0,3
21:18:10,80,14ft,3035,0.0,4
21:18:10,80,14ft (Open),3035,0.0,1
21:18:10,80,17ft,3337,0.0,4
21:18:10,80,19ft,3931,0.0,1
21:18:26,81,2 Wheeler,131,11.0,8
21:18:26,81,3 Wheeler,484,0.0,8
21:18:26,81,Tata Ace,720,0.0,8
21:18:26,81,Eeco,603,0.0,8
21:18:26,81,Pickup 8ft,954,0.0,8
21:18:26,81,E Loader,385,0.0,3
21:18:26,81,10ft,1496,0.0,8
21:18:26,81,14ft (Closed),2807,0.0,4
21:18:26,81,14ft,2950,0.0,8
21:18:26,81,14ft (Open),2950,0.0,4
21:18:26,81,17ft,3246,0.0,2
21:18:26,81,19ft,3829,0.0,0
21:18:40,82,2 Wheeler,112,9.0,8
21:18:40,82,3 Wheeler,479,0.0,8
21:18:40,82,Tata Ace,760,0.0,8
21:18:40,82,Eeco,594,0.0,8
21:18:40,82,Pickup 8ft,941,0.0,8
21:18:40,82,E Loader,378,0.0,4
21:18:40,82,10ft,1478,0.0,8
21:18:40,82,14ft (Closed),2783,0.0,2
21:18:40,82,14ft,2922,0.0,2
21:18:40,82,14ft (Open),2922,0.0,0
21:18:40,82,17ft,3219,0.0,8
21:18:40,82,19ft,3799,0.0,0
21:18:54,83,2 Wheeler,116,10.0,8
21:18:54,83,3 Wheeler,458,0.0,8
21:18:54,83,Tata Ace,692,0.0,8
21:18:54,83,Eeco,576,0.0,8
21:18:54,83,Pickup 8ft,884,0.0,8
21:18:54,83,E Loader,360,0.0,2
21:18:54,83,10ft,1450,0.0,7
21:18:54,83,14ft (Closed),2764,0.0,6
21:18:54,83,14ft,2902,0.0,6
21:18:54,83,14ft (Open),2902,0.0,0
21:18:54,83,17ft,3190,0.0,1
21:18:54,83,19ft,3770,0.0,0
21:19:09,84,2 Wheeler,138,11.0,8
21:19:09,84,3 Wheeler,466,0.0,8
21:19:09,84,Tata Ace,747,0.0,8
21:19:09,84,Eeco,581,0.0,8
21:19:09,84,Pickup 8ft,929,0.0,8
21:19:09,84,E Loader,366,0.0,6
21:19:09,84,10ft,2158,0.0,4
21:19:09,84,14ft (Closed),3769,0.0,2
21:19:09,84,14ft,3908,0.0,6
21:19:09,84,14ft (Open),3908,0.0,4
21:19:09,84,17ft,4198,0.0,3
21:19:09,84,19ft,3778,0.0,1
21:19:23,85,2 Wheeler,120,10.0,8
21:19:23,85,3 Wheeler,478,0.0,8
21:19:23,85,Tata Ace,724,0.0,8
21:19:23,85,Eeco,596,0.0,8
21:19:23,85,Pickup 8ft,898,0.0,8
21:19:23,85,E Loader,380,0.0,5
21:19:23,85,10ft,1483,0.0,8
21:19:23,85,14ft (Closed),2791,0.0,7
21:19:23,85,14ft,2931,0.0,8
21:19:23,85,14ft (Open),2931,0.0,5
21:19:23,85,17ft,3226,0.0,8
21:19:23,85,19ft,3807,0.0,3
21:19:36,86,2 Wheeler,121,10.0,8
21:19:36,86,3 Wheeler,483,0.0,8
21:19:36,86,Tata Ace,729,0.0,8
21:19:36,86,Eeco,601,0.0,8
21:19:36,86,Pickup 8ft,903,0.0,8
21:19:36,86,E Loader,384,0.0,5
21:19:36,86,10ft,1490,0.0,8
21:19:36,86,14ft (Closed),2797,0.0,5
21:19:36,86,14ft,2937,0.0,8
21:19:36,86,14ft (Open),2937,0.0,7
21:19:36,86,17ft,3234,0.0,8
21:19:36,86,19ft,3815,0.0,2
21:19:49,87,2 Wheeler,131,11.0,8
21:19:49,87,3 Wheeler,485,0.0,8
21:19:49,87,Tata Ace,720,0.0,8
21:19:49,87,Eeco,603,0.0,8
21:19:49,87,Pickup 8ft,954,0.0,8
21:19:49,87,E Loader,386,0.0,4
21:19:49,87,10ft,1496,0.0,8
21:19:49,87,14ft (Closed),2807,0.0,3
21:19:49,87,14ft,2949,0.0,5
21:19:49,87,14ft (Open),2949,0.0,2
21:19:49,87,17ft,3245,0.0,2
21:19:49,87,19ft,3828,0.0,0
21:20:04,88,2 Wheeler,147,12.0,8
21:20:04,88,3 Wheeler,498,0.0,8
21:20:04,88,Tata Ace,782,0.0,8
21:20:04,88,Eeco,613,0.0,7
21:20:04,88,Pickup 8ft,968,0.0,8
21:20:04,88,E Loader,393,0.0,4
21:20:04,88,10ft,2215,0.0,5
21:20:04,88,14ft (Closed),3832,0.0,1
21:20:04,88,14ft,3978,0.0,2
21:20:04,88,14ft (Open),3978,0.0,1
21:20:04,88,17ft,4276,0.0,1
21:20:04,88,19ft,4013,0.0,0
21:20:17,89,2 Wheeler,130,11.0,8
21:20:17,89,3 Wheeler,478,0.0,8
21:20:17,89,Tata Ace,714,0.0,8
21:20:17,89,Eeco,596,0.0,8
21:20:17,89,Pickup 8ft,948,0.0,2
21:20:17,89,E Loader,379,0.0,2
21:20:17,89,10ft,2135,0.0,8
21:20:17,89,14ft (Closed),3299,0.0,1
21:20:17,89,14ft,3441,0.0,2
21:20:17,89,14ft (Open),3441,0.0,2
21:20:17,89,17ft,3735,0.0,1
21:20:17,89,19ft,3818,0.0,0
21:20:30,90,2 Wheeler,131,11.0,8
21:20:30,90,3 Wheeler,483,0.0,8
21:20:30,90,Tata Ace,720,0.0,8
21:20:30,90,Eeco,602,0.0,8
21:20:30,90,Pickup 8ft,954,0.0,8
21:20:30,90,E Loader,384,0.0,3
21:20:30,90,10ft,1495,0.0,8
21:20:30,90,14ft (Closed),2809,0.0,6
21:20:30,90,14ft,2952,0.0,6
21:20:30,90,14ft (Open),2952,0.0,1
21:20:30,90,17ft,3248,0.0,2
21:20:30,90,19ft,3831,0.0,0
21:20:45,91,2 Wheeler,133,11.0,8
21:20:45,91,3 Wheeler,485,0.0,8
21:20:45,91,Tata Ace,730,0.0,8
21:20:45,91,Eeco,606,0.0,8
21:20:45,91,Pickup 8ft,932,0.0,8
21:20:45,91,E Loader,529,0.0,1
21:20:45,91,10ft,1513,0.0,8
21:20:45,91,14ft (Closed),2862,0.0,7
21:20:45,91,14ft,3017,0.0,8
21:20:45,91,14ft (Open),3017,0.0,2
21:20:45,91,17ft,3309,0.0,1
21:20:45,91,19ft,3906,0.0,0
21:20:57,92,2 Wheeler,136,11.0,8
21:20:57,92,3 Wheeler,511,0.0,8
21:20:57,92,Tata Ace,748,0.0,8
21:20:57,92,Eeco,630,0.0,8
21:20:57,92,Pickup 8ft,983,0.0,8
21:20:57,92,E Loader,411,0.0,3
21:20:57,92,10ft,1541,0.0,8
21:20:57,92,14ft (Closed),2847,0.0,6
21:20:57,92,14ft,2992,0.0,8
21:20:57,92,14ft (Open),2992,0.0,2
21:20:57,92,17ft,3297,0.0,3
21:20:57,92,19ft,3882,0.0,0
21:21:11,93,2 Wheeler,138,11.0,8
21:21:11,93,3 Wheeler,517,0.0,8
21:21:11,93,Tata Ace,777,0.0,8
21:21:11,93,Eeco,638,0.0,8
21:21:11,93,Pickup 8ft,954,0.0,8
21:21:11,93,E Loader,411,0.0,5
21:21:11,93,10ft,1565,0.0,8
21:21:11,93,14ft (Closed),2903,0.0,7
21:21:11,93,14ft,3060,0.0,8
21:21:11,93,14ft (Open),3060,0.0,5
21:21:11,93,17ft,3362,0.0,8
21:21:11,93,19ft,3960,0.0,2
21:21:24,94,2 Wheeler,120,10.0,8
21:21:24,94,3 Wheeler,497,0.0,8
21:21:24,94,Tata Ace,731,0.0,8
21:21:24,94,Eeco,612,0.0,6
21:21:24,94,Pickup 8ft,968,0.0,8
21:21:24,94,E Loader,391,0.0,8
21:21:24,94,10ft,1513,0.0,8
21:21:24,94,14ft (Closed),2835,0.0,4
21:21:24,94,14ft,2981,0.0,8
21:21:24,94,14ft (Open),2981,0.0,6
21:21:24,94,17ft,3279,0.0,4
21:21:24,94,19ft,3867,0.0,2
21:21:39,95,2 Wheeler,123,10.0,8
21:21:39,95,3 Wheeler,505,0.0,8
21:21:39,95,Tata Ace,740,0.0,8
21:21:39,95,Eeco,620,0.0,5
21:21:39,95,Pickup 8ft,978,0.0,8
21:21:39,95,E Loader,399,0.0,8
21:21:39,95,10ft,1528,0.0,8
21:21:39,95,14ft (Closed),2849,0.0,4
21:21:39,95,14ft,2998,0.0,8
21:21:39,95,14ft (Open),2998,0.0,6
21:21:39,95,17ft,3298,0.0,4
21:21:39,95,19ft,3887,0.0,2
21:21:52,96,2 Wheeler,120,10.0,8
21:21:52,96,3 Wheeler,497,0.0,8
21:21:52,96,Tata Ace,731,0.0,8
21:21:52,96,Eeco,612,0.0,6
21:21:52,96,Pickup 8ft,968,0.0,8
21:21:52,96,E Loader,391,0.0,8
21:21:52,96,10ft,1513,0.0,8
21:21:52,96,14ft (Closed),2835,0.0,4
21:21:52,96,14ft,2981,0.0,8
21:21:52,96,14ft (Open),2981,0.0,6
21:21:52,96,17ft,3279,0.0,4
21:21:52,96,19ft,3867,0.0,2
21:22:05,97,2 Wheeler,121,10.0,8
21:22:05,97,3 Wheeler,500,0.0,8
21:22:05,97,Tata Ace,785,0.0,8
21:22:05,97,Eeco,615,0.0,8
21:22:05,97,Pickup 8ft,972,0.0,8
21:22:05,97,E Loader,394,0.0,8
21:22:05,97,10ft,1519,0.0,8
21:22:05,97,14ft (Closed),2840,0.0,5
21:22:05,97,14ft,2988,0.0,8
21:22:05,97,14ft (Open),2988,0.0,5
21:22:05,97,17ft,3286,0.0,4
21:22:05,97,19ft,3874,0.0,3
21:22:21,98,2 Wheeler,128,11.0,8
21:22:21,98,3 Wheeler,475,0.0,8
21:22:21,98,Tata Ace,710,0.0,8
21:22:21,98,Eeco,594,0.0,8
21:22:21,98,Pickup 8ft,942,0.0,8
21:22:21,98,E Loader,378,0.0,1
21:22:21,98,10ft,1478,0.0,8
21:22:21,98,14ft (Closed),2787,0.0,3
21:22:21,98,14ft,2927,0.0,3
21:22:21,98,14ft (Open),2927,0.0,0
21:22:21,98,17ft,3221,0.0,4
21:22:21,98,19ft,3802,0.0,0
21:22:35,99,2 Wheeler,118,10.0,8
21:22:35,99,3 Wheeler,466,0.0,8
21:22:35,99,Tata Ace,700,0.0,8
21:22:35,99,Eeco,584,0.0,8
21:22:35,99,Pickup 8ft,893,0.0,8
21:22:35,99,E Loader,384,0.0,2
21:22:35,99,10ft,1463,0.0,8
21:22:35,99,14ft (Closed),2777,0.0,7
21:22:35,99,14ft,2917,0.0,8
21:22:35,99,14ft (Open),2917,0.0,4
21:22:35,99,17ft,3207,0.0,5
21:22:35,99,19ft,3789,0.0,0
21:22:49,100,2 Wheeler,149,12.0,8
21:22:49,100,3 Wheeler,494,0.0,8
21:22:49,100,Tata Ace,780,0.0,8
21:22:49,100,Eeco,609,0.0,4
21:22:49,100,Pickup 8ft,968,0.0,8
21:22:49,100,E Loader,387,0.0,8
21:22:49,100,10ft,2211,0.0,8
21:22:49,100,14ft (Closed),3840,0.0,4
21:22:49,100,14ft,3989,0.0,8
21:22:49,100,14ft (Open),3989,0.0,6
21:22:49,100,17ft,4284,0.0,5
21:22:49,100,19ft,3874,0.0,3
21:23:04,151,2 Wheeler,161,13.0,8
21:23:04,151,3 Wheeler,568,0.0,8
21:23:04,151,Tata Ace,825,0.0,8
21:23:04,151,Eeco,692,0.0,8
21:23:04,151,Pickup 8ft,1077,0.0,8
21:23:04,151,E Loader,454,0.0,3
21:23:04,151,10ft,1667,0.0,8
21:23:04,151,14ft (Closed),3031,0.0,7
21:23:04,151,14ft,3206,0.0,8
21:23:04,151,14ft (Open),3206,0.0,4
21:23:04,151,17ft,3520,0.0,2
21:23:04,151,19ft,4135,0.0,0
21:23:16,152,2 Wheeler,165,14.0,8
21:23:16,152,3 Wheeler,576,0.0,8
21:23:16,152,Tata Ace,837,0.0,8
21:23:16,152,Eeco,702,0.0,5
21:23:16,152,Pickup 8ft,1093,0.0,2
21:23:16,152,E Loader,459,0.0,2
21:23:16,152,10ft,2337,0.0,8
21:23:16,152,14ft (Closed),3565,0.0,6
21:23:16,152,14ft,3746,0.0,8
21:23:16,152,14ft (Open),3746,0.0,4
21:23:16,152,17ft,4061,0.0,2
21:23:16,152,19ft,4182,0.0,0
21:23:30,153,2 Wheeler,169,14.0,8
21:23:30,153,3 Wheeler,575,0.0,8
21:23:30,153,Tata Ace,838,0.0,8
21:23:30,153,Eeco,703,0.0,8
21:23:30,153,Pickup 8ft,1099,0.0,8
21:23:30,153,E Loader,606,0.0,4
21:23:30,153,10ft,1692,0.0,8
21:23:30,153,14ft (Closed),3085,0.0,6
