timestamp,location_id,pickup_address,drop_address,pickup_lat,pickup_lng,drop_lat,drop_lng,vehicle_type,fare,discount,driver_count
2026-04-02 15:11:05 IST,1,"Shahzada Bagh , Phase 1, Shivaji Nagar","M118,Block M,Shastri Nagar Shastri Nagar",28.67005,77.169726,28.672679,77.172429,19ft,3530,0.0,0
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,2 Wheeler,59,3.0,8
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,3 Wheeler,344,0.0,8
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,Tata Ace,569,0.0,8
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,Eeco,429,0.0,3
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,Pickup 8ft,769,0.0,8
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,E Loader,254,0.0,8
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,10ft,1117,0.0,6
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,14ft (Closed),2292,0.0,5
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,14ft,2370,0.0,7
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,14ft (Open),2370,0.0,2
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,17ft,3005,0.0,1
2026-04-02 15:11:17 IST,2,"213,Gulshan Park,Mundka , Mundka","Arpit , AM Steel Amar Colony, Nangloi Extension 110041, West Delhi, Delhi",28.684503,77.044019,28.678172,77.04529,19ft,3540,0.0,2
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,2 Wheeler,88,5.0,8
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,3 Wheeler,423,0.0,8
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,Tata Ace,608,0.0,8
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,Eeco,518,0.0,3
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,Pickup 8ft,858,0.0,8
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,E Loader,243,0.0,0
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,10ft,2451,0.0,1
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,14ft (Closed),3780,0.0,0
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,14ft,3858,0.0,1
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,14ft (Open),3858,0.0,1
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,17ft,4489,0.0,0
2026-04-02 15:11:32 IST,3,". , 8907,Sidipura,Karol Bagh Karol Bagh 110005, Central Delhi, Delhi","C-14,Rani Jhansi Rd,Block E,Jhandewalan Extension,Jhandewalan , Jhandewalan ,110055, Central Delhi, Delhi",28.656713,77.202518,28.657409,77.203544,19ft,3524,0.0,0
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,2 Wheeler,66,4.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,3 Wheeler,352,0.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,Tata Ace,577,0.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,Eeco,437,0.0,6
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,Pickup 8ft,777,0.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,E Loader,262,0.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,10ft,1130,0.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,14ft (Closed),2302,0.0,4
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,14ft,2381,0.0,8
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,14ft (Open),2381,0.0,4
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,17ft,3018,0.0,1
2026-04-02 15:11:47 IST,4,"Govt. Wine Shop , Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area ,110083, North West Delhi, Delhi","175, near MCD park, Peera Garhi, Peeragarhi Village, Paschim Vihar",28.686134,77.082118,28.676516,77.0917,19ft,3553,0.0,2
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,2 Wheeler,61,3.0,8
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,3 Wheeler,350,0.0,8
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,Tata Ace,575,0.0,8
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,Eeco,435,0.0,4
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,Pickup 8ft,775,0.0,8
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,E Loader,260,0.0,4
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,10ft,1128,0.0,8
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,14ft (Closed),2300,0.0,2
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,14ft,2378,0.0,4
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,14ft (Open),2378,0.0,2
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,17ft,3015,0.0,1
2026-04-02 15:12:03 IST,5,"Mangolpuri Industrial Area Phase II , Phase 2, Pocket A, Industrial Area","Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi, India",28.68502,77.098174,28.676516,77.0917,19ft,3550,0.0,0
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,2 Wheeler,63,4.0,8
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,3 Wheeler,341,0.0,8
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,Tata Ace,566,0.0,8
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,Eeco,426,0.0,8
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,Pickup 8ft,766,0.0,8
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,E Loader,251,0.0,2
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,10ft,1114,0.0,8
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,14ft (Closed),2290,0.0,4
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,14ft,2368,0.0,5
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,14ft (Open),2368,0.0,1
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,17ft,3001,0.0,4
2026-04-02 15:12:15 IST,6,"CN-3029, Mundka Industrial Area, Mundka, New Delhi, Delhi, 110041, India Mundka","City Park Resort , Rohtak Road, Netaji Subhash Vihar, Mundka",28.680467,77.023779,28.684691,76.999206,19ft,3536,0.0,0
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,2 Wheeler,95,6.0,8
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,3 Wheeler,344,0.0,7
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,Tata Ace,579,0.0,8
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,Eeco,439,0.0,3
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,Pickup 8ft,779,0.0,8
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,E Loader,268,0.0,0
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,10ft,2483,0.0,1
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,14ft (Closed),3804,0.0,0
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,14ft,3883,0.0,0
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,14ft (Open),3883,0.0,0
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,17ft,4521,0.0,0
2026-04-02 15:12:27 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,19ft,3706,0.0,0
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,2 Wheeler,91,5.0,8
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,3 Wheeler,387,0.0,8
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,Tata Ace,639,0.0,5
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,Eeco,491,0.0,2
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,Pickup 8ft,853,0.0,6
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,E Loader,301,0.0,2
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,10ft,1878,0.0,2
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,14ft (Closed),2933,0.0,0
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,14ft,3031,0.0,0
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,14ft (Open),3031,0.0,0
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,17ft,3547,0.0,0
2026-04-02 15:12:43 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,19ft,3732,0.0,0
2026-04-02 15:12:55 IST,9,"13, Balraj Khanna Marg, Block 1, West Patel Nagar, Patel Nagar, Delhi, India","Channa Market, Block 7A, WEA, Karol Bagh, Delhi, India",28.648077,77.165512,28.645792,77.183923,2 Wheeler,94,5.0,8
2026-04-02 15:12:55 IST,9,"13, Balraj Khanna Marg, Block 1, West Patel Nagar, Patel Nagar, Delhi, India","Channa Market, Block 7A, WEA, Karol Bagh, Delhi, India",28.648077,77.165512,28.645792,77.183923,3 Wheeler,339,0.0,8
2026-04-02 15:12:55 IST,9,"13, Balraj Khanna Marg, Block 1, West Patel Nagar, Patel Nagar, Delhi, India","Channa Market, Block 7A, WEA, Karol Bagh, Delhi, India",28.648077,77.165512,28.645792,77.183923,Tata Ace,574,0.0,8
2026-04-02 15:12:55 IST,9,"13, Balraj Khanna Marg, Block 1, West Patel Nagar, Patel Nagar, Delhi, India","Channa Market, Block 7A, WEA, Karol Bagh, Delhi, India",28.648077,77.165512,28.645792,77.183923,Eeco,434,0.0,7
