timestamp,run_slot,location_id,location_name,pickup_lat,pickup_lng,drop_lat,drop_lng,vehicle_type,vehicle_id,fare,discount,coupon_code,driver_count,eta_mins,booking_enabled,low_supply,api_status
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,2 Wheeler,97,78,6.0,DELHINCR2WHLR8,8,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,3 Wheeler,91,366,0.0,,8,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,Tata Ace,1,639,0.0,,1,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,Eeco,7,466,0.0,,1,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,Pickup 8ft,8,855,0.0,,1,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,E Loader,126,314,0.0,,2,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,10ft,1144,1683,0.0,,1,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,14ft (Closed),1148,2621,0.0,,0,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,14ft,1149,2789,0.0,,1,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,14ft (Open),1147,2789,0.0,,1,,True,False,success
2026-03-25T12:41:32.626179,12:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,17ft,4,3428,0.0,,0,,True,False,success
