time,loc,vehicle,fare,disc,drivers
15:02:59,14,3 Wheeler,326,0.0,8
15:02:59,14,Tata Ace,511,0.0,8
15:02:59,14,Eeco,421,0.0,5
15:02:59,14,Pickup 8ft,701,0.0,4
15:02:59,14,E Loader,246,0.0,1
15:02:59,14,10ft,968,0.0,6
15:02:59,14,14ft (Closed),2051,0.0,1
15:02:59,14,14ft,2206,0.0,1
15:02:59,14,14ft (Open),2206,0.0,0
15:02:59,14,17ft,2668,0.0,0
15:02:59,14,19ft,4068,0.0,0
15:03:13,15,2 Wheeler,130,11.0,8
15:03:13,15,3 Wheeler,420,0.0,7
15:03:13,15,Tata Ace,682,0.0,8
15:03:13,15,Eeco,529,0.0,2
15:03:13,15,Pickup 8ft,846,0.0,0
15:03:13,15,E Loader,330,0.0,1
15:03:13,15,10ft,2484,0.0,2
15:03:13,15,14ft (Closed),3758,0.0,0
15:03:13,15,14ft,3955,0.0,0
15:03:13,15,14ft (Open),3955,0.0,0
15:03:13,15,17ft,4460,0.0,0
15:03:13,15,19ft,4284,0.0,0
15:03:26,16,2 Wheeler,64,5.0,8
15:03:26,16,3 Wheeler,356,0.0,8
15:03:26,16,Tata Ace,581,0.0,8
15:03:26,16,Eeco,441,0.0,5
15:03:26,16,Pickup 8ft,721,0.0,8
15:03:26,16,E Loader,266,0.0,3
15:03:26,16,10ft,995,0.0,3
15:03:26,16,14ft (Closed),2071,0.0,3
15:03:26,16,14ft,2228,0.0,8
15:03:26,16,14ft (Open),2228,0.0,6
15:03:26,16,17ft,2695,0.0,1
15:03:26,16,19ft,4095,0.0,1
15:03:40,17,2 Wheeler,78,6.0,8
15:03:40,17,3 Wheeler,371,0.0,8
15:03:40,17,Tata Ace,569,0.0,8
15:03:40,17,Eeco,474,0.0,3
15:03:40,17,Pickup 8ft,730,0.0,8
15:03:40,17,E Loader,286,0.0,4
15:03:40,17,10ft,1047,0.0,2
15:03:40,17,14ft (Closed),2151,0.0,0
15:03:40,17,14ft,2326,0.0,0
15:03:40,17,14ft (Open),2326,0.0,0
15:03:40,17,17ft,2700,0.0,0
15:03:40,17,19ft,4100,0.0,0
15:03:55,18,2 Wheeler,72,6.0,8
15:03:55,18,3 Wheeler,368,0.0,8
15:03:55,18,Tata Ace,598,0.0,8
15:03:55,18,Eeco,456,0.0,3
15:03:55,18,Pickup 8ft,742,0.0,8
15:03:55,18,E Loader,277,0.0,4
15:03:55,18,10ft,1018,0.0,5
15:03:55,18,14ft (Closed),2103,0.0,0
15:03:55,18,14ft,2267,0.0,0
15:03:55,18,14ft (Open),2267,0.0,0
15:03:55,18,17ft,2701,0.0,0
15:03:55,18,19ft,4101,0.0,0
15:04:09,19,2 Wheeler,76,6.0,8
15:04:09,19,3 Wheeler,370,0.0,8
15:04:09,19,Tata Ace,557,0.0,8
15:04:09,19,Eeco,463,0.0,2
15:04:09,19,Pickup 8ft,756,0.0,8
15:04:09,19,E Loader,278,0.0,4
15:04:09,19,10ft,1031,0.0,4
15:04:09,19,14ft (Closed),2130,0.0,0
15:04:09,19,14ft,2301,0.0,0
15:04:09,19,14ft (Open),2301,0.0,0
15:04:09,19,17ft,2694,0.0,0
15:04:09,19,19ft,4094,0.0,0
15:04:22,20,2 Wheeler,104,9.0,8
15:04:22,20,3 Wheeler,471,0.0,2
15:04:22,20,Tata Ace,660,0.0,8
15:04:22,20,Eeco,569,0.0,4
15:04:22,20,Pickup 8ft,854,0.0,2
15:04:22,20,E Loader,290,0.0,0
15:04:22,20,10ft,2384,0.0,1
15:04:22,20,14ft (Closed),3612,0.0,0
15:04:22,20,14ft,3776,0.0,0
15:04:22,20,14ft (Open),3776,0.0,0
15:04:22,20,17ft,4443,0.0,2
15:04:22,20,19ft,4271,0.0,0
15:04:36,21,2 Wheeler,68,5.0,8
15:04:36,21,3 Wheeler,360,0.0,8
15:04:36,21,Tata Ace,587,0.0,8
15:04:36,21,Eeco,446,0.0,2
15:04:36,21,Pickup 8ft,728,0.0,8
15:04:36,21,E Loader,270,0.0,1
15:04:36,21,10ft,1002,0.0,0
15:04:36,21,14ft (Closed),2081,0.0,0
15:04:36,21,14ft,2240,0.0,0
15:04:36,21,14ft (Open),2240,0.0,0
15:04:36,21,17ft,2697,0.0,0
15:04:36,21,19ft,4097,0.0,0
15:04:49,22,2 Wheeler,75,6.0,8
15:04:49,22,3 Wheeler,357,0.0,8
15:04:49,22,Tata Ace,547,0.0,8
15:04:49,22,Eeco,455,0.0,8
15:04:49,22,Pickup 8ft,741,0.0,8
15:04:49,22,E Loader,275,0.0,1
15:04:49,22,10ft,1667,0.0,8
15:04:49,22,14ft (Closed),2604,0.0,3
15:04:49,22,14ft,2768,0.0,3
15:04:49,22,14ft (Open),2768,0.0,0
15:04:49,22,17ft,3417,0.0,1
15:04:49,22,19ft,4098,0.0,0
15:05:03,23,2 Wheeler,303,26.0,8
15:05:03,23,3 Wheeler,1054,0.0,8
15:05:03,23,Tata Ace,1328,0.0,8
15:05:03,23,Eeco,1205,0.0,8
15:05:03,23,Pickup 8ft,1610,0.0,4
15:05:03,23,E Loader,723,0.0,0
15:05:03,23,10ft,2059,0.0,3
15:05:03,23,14ft (Closed),3753,0.0,0
15:05:03,23,14ft,4223,0.0,1
15:05:03,23,14ft (Open),4223,0.0,1
15:05:03,23,17ft,4524,0.0,3
15:05:03,23,19ft,5833,0.0,0
15:05:18,24,2 Wheeler,64,5.0,8
15:05:18,24,3 Wheeler,364,0.0,8
15:05:18,24,Tata Ace,589,0.0,8
15:05:18,24,Eeco,449,0.0,5
15:05:18,24,Pickup 8ft,729,0.0,8
15:05:18,24,E Loader,274,0.0,3
15:05:18,24,10ft,1005,0.0,5
15:05:18,24,14ft (Closed),2079,0.0,3
15:05:18,24,14ft,2236,0.0,8
15:05:18,24,14ft (Open),2236,0.0,6
15:05:18,24,17ft,2705,0.0,1
15:05:18,24,19ft,4105,0.0,1
15:05:34,25,2 Wheeler,109,9.0,8
15:05:34,25,3 Wheeler,373,0.0,8
15:05:34,25,Tata Ace,618,0.0,8
15:05:34,25,Eeco,474,0.0,8
15:05:34,25,Pickup 8ft,767,0.0,8
15:05:34,25,E Loader,289,0.0,2
15:05:34,25,10ft,1746,0.0,8
15:05:34,25,14ft (Closed),3141,0.0,4
15:05:34,25,14ft,3313,0.0,4
15:05:34,25,14ft (Open),3313,0.0,0
15:05:34,25,17ft,3929,0.0,1
15:05:34,25,19ft,4108,0.0,0
15:05:47,26,2 Wheeler,79,6.0,8
15:05:47,26,3 Wheeler,389,0.0,8
15:05:47,26,Tata Ace,626,0.0,8
15:05:47,26,Eeco,481,0.0,0
15:05:47,26,Pickup 8ft,776,0.0,8
15:05:47,26,E Loader,296,0.0,8
15:05:47,26,10ft,1056,0.0,7
15:05:47,26,14ft (Closed),2151,0.0,3
15:05:47,26,14ft,2324,0.0,8
15:05:47,26,14ft (Open),2324,0.0,7
15:05:47,26,17ft,2717,0.0,1
15:05:47,26,19ft,4117,0.0,0
15:06:01,27,2 Wheeler,75,6.0,8
15:06:01,27,3 Wheeler,371,0.0,8
15:06:01,27,Tata Ace,556,0.0,8
15:06:01,27,Eeco,462,0.0,3
15:06:01,27,Pickup 8ft,753,0.0,7
15:06:01,27,E Loader,430,0.0,2
15:06:01,27,10ft,1029,0.0,3
15:06:01,27,14ft (Closed),2122,0.0,0
15:06:01,27,14ft,2290,0.0,0
15:06:01,27,14ft (Open),2290,0.0,0
15:06:01,27,17ft,2700,0.0,0
15:06:01,27,19ft,4100,0.0,0
15:06:16,28,2 Wheeler,81,7.0,8
15:06:16,28,3 Wheeler,387,0.0,8
15:06:16,28,Tata Ace,628,0.0,8
15:06:16,28,Eeco,482,0.0,2
15:06:16,28,Pickup 8ft,780,0.0,8
15:06:16,28,E Loader,294,0.0,6
15:06:16,28,10ft,1059,0.0,6
15:06:16,28,14ft (Closed),2162,0.0,0
15:06:16,28,14ft,2339,0.0,0
15:06:16,28,14ft (Open),2339,0.0,0
15:06:16,28,17ft,2709,0.0,0
15:06:16,28,19ft,4109,0.0,0
15:06:30,29,2 Wheeler,75,6.0,8
15:06:30,29,3 Wheeler,373,0.0,8
15:06:30,29,Tata Ace,607,0.0,8
15:06:30,29,Eeco,464,0.0,1
15:06:30,29,Pickup 8ft,754,0.0,8
15:06:30,29,E Loader,281,0.0,7
15:06:30,29,10ft,1031,0.0,6
15:06:30,29,14ft (Closed),2123,0.0,2
15:06:30,29,14ft,2292,0.0,8
15:06:30,29,14ft (Open),2292,0.0,6
15:06:30,29,17ft,2701,0.0,0
15:06:30,29,19ft,4101,0.0,0
15:06:45,30,2 Wheeler,78,6.0,8
15:06:45,30,3 Wheeler,383,0.0,8
15:06:45,30,Tata Ace,619,0.0,8
15:06:45,30,Eeco,475,0.0,0
15:06:45,30,Pickup 8ft,768,0.0,8
15:06:45,30,E Loader,291,0.0,6
15:06:45,30,10ft,1047,0.0,6
15:06:45,30,14ft (Closed),2141,0.0,2
15:06:45,30,14ft,2313,0.0,8
15:06:45,30,14ft (Open),2313,0.0,7
15:06:45,30,17ft,2711,0.0,0
15:06:45,30,19ft,4111,0.0,1
15:06:58,31,2 Wheeler,85,7.0,8
15:06:58,31,3 Wheeler,383,0.0,1
15:06:58,31,Tata Ace,632,0.0,5
15:06:58,31,Eeco,486,0.0,1
15:06:58,31,Pickup 8ft,783,0.0,0
15:06:58,31,E Loader,298,0.0,0
15:06:58,31,10ft,1714,0.0,2
15:06:58,31,14ft (Closed),2664,0.0,0
15:06:58,31,14ft,2840,0.0,0
15:06:58,31,14ft (Open),2840,0.0,0
15:06:58,31,17ft,3438,0.0,0
15:06:58,31,19ft,4266,0.0,0
15:07:11,32,2 Wheeler,90,7.0,8
15:07:11,32,3 Wheeler,414,0.0,8
15:07:11,32,Tata Ace,666,0.0,8
15:07:11,32,Eeco,514,0.0,4
15:07:11,32,Pickup 8ft,826,0.0,8
15:07:11,32,E Loader,319,0.0,2
15:07:11,32,10ft,1111,0.0,1
15:07:11,32,14ft (Closed),2230,0.0,0
15:07:11,32,14ft,2421,0.0,0
15:07:11,32,14ft (Open),2421,0.0,0
15:07:11,32,17ft,2727,0.0,0
15:07:11,32,19ft,4127,0.0,0
15:07:24,33,2 Wheeler,86,7.0,8
15:07:24,33,3 Wheeler,383,0.0,5
15:07:24,33,Tata Ace,581,0.0,8
15:07:24,33,Eeco,485,0.0,3
15:07:24,33,Pickup 8ft,783,0.0,1
15:07:24,33,E Loader,298,0.0,0
15:07:24,33,10ft,2414,0.0,8
15:07:24,33,14ft (Closed),3665,0.0,1
15:07:24,33,14ft,3842,0.0,2
15:07:24,33,14ft (Open),3842,0.0,1
15:07:24,33,17ft,4436,0.0,0
15:07:24,33,19ft,4114,0.0,0
15:07:39,34,2 Wheeler,90,7.0,8
15:07:39,34,3 Wheeler,417,0.0,8
15:07:39,34,Tata Ace,668,0.0,8
15:07:39,34,Eeco,517,0.0,0
15:07:39,34,Pickup 8ft,829,0.0,8
15:07:39,34,E Loader,322,0.0,7
15:07:39,34,10ft,1115,0.0,8
15:07:39,34,14ft (Closed),2232,0.0,3
15:07:39,34,14ft,2424,0.0,8
15:07:39,34,14ft (Open),2424,0.0,7
15:07:39,34,17ft,2731,0.0,2
15:07:39,34,19ft,4131,0.0,0
15:07:52,35,2 Wheeler,88,7.0,8
15:07:52,35,3 Wheeler,406,0.0,8
15:07:52,35,Tata Ace,656,0.0,8
15:07:52,35,Eeco,506,0.0,0
15:07:52,35,Pickup 8ft,815,0.0,8
15:07:52,35,E Loader,312,0.0,6
15:07:52,35,10ft,1098,0.0,4
15:07:52,35,14ft (Closed),2214,0.0,0
15:07:52,35,14ft,2402,0.0,0
15:07:52,35,14ft (Open),2402,0.0,0
15:07:52,35,17ft,2721,0.0,1
15:07:52,35,19ft,4121,0.0,0
15:08:03,36,2 Wheeler,86,7.0,8
15:08:03,36,3 Wheeler,400,0.0,8
15:08:03,36,Tata Ace,648,0.0,8
15:08:03,36,Eeco,498,0.0,0
15:08:03,36,Pickup 8ft,804,0.0,8
15:08:03,36,E Loader,306,0.0,6
15:08:03,36,10ft,1086,0.0,5
15:08:03,36,14ft (Closed),2198,0.0,0
15:08:03,36,14ft,2384,0.0,0
15:08:03,36,14ft (Open),2384,0.0,0
15:08:03,36,17ft,2717,0.0,1
15:08:03,36,19ft,4117,0.0,0
15:08:16,37,2 Wheeler,82,7.0,8
15:08:16,37,3 Wheeler,386,0.0,8
15:08:16,37,Tata Ace,579,0.0,8
15:08:16,37,Eeco,482,0.0,3
15:08:16,37,Pickup 8ft,783,0.0,8
15:08:16,37,E Loader,293,0.0,7
15:08:16,37,10ft,1061,0.0,6
15:08:16,37,14ft (Closed),2169,0.0,0
15:08:16,37,14ft,2348,0.0,2
15:08:16,37,14ft (Open),2348,0.0,2
15:08:16,37,17ft,2705,0.0,1
15:08:16,37,19ft,4105,0.0,0
15:08:32,38,2 Wheeler,88,7.0,8
15:08:32,38,3 Wheeler,409,0.0,8
15:08:32,38,Tata Ace,657,0.0,8
15:08:32,38,Eeco,507,0.0,0
15:08:32,38,Pickup 8ft,814,0.0,7
15:08:32,38,E Loader,315,0.0,7
15:08:32,38,10ft,1098,0.0,4
15:08:32,38,14ft (Closed),2209,0.0,0
15:08:32,38,14ft,2395,0.0,0
15:08:32,38,14ft (Open),2395,0.0,0
15:08:32,38,17ft,2727,0.0,1
15:08:32,38,19ft,4127,0.0,0
15:08:45,39,2 Wheeler,83,7.0,8
15:08:45,39,3 Wheeler,389,0.0,8
15:08:45,39,Tata Ace,632,0.0,8
15:08:45,39,Eeco,485,0.0,0
15:08:45,39,Pickup 8ft,786,0.0,8
15:08:45,39,E Loader,296,0.0,5
15:08:45,39,10ft,1065,0.0,6
15:08:45,39,14ft (Closed),2173,0.0,3
15:08:45,39,14ft,2353,0.0,8
15:08:45,39,14ft (Open),2353,0.0,5
15:08:45,39,17ft,2708,0.0,1
15:08:45,39,19ft,4108,0.0,0
15:08:59,40,2 Wheeler,85,7.0,8
15:08:59,40,3 Wheeler,388,0.0,8
15:08:59,40,Tata Ace,636,0.0,8
15:08:59,40,Eeco,487,0.0,8
15:08:59,40,Pickup 8ft,794,0.0,8
15:08:59,40,E Loader,294,0.0,2
15:08:59,40,10ft,1071,0.0,6
15:08:59,40,14ft (Closed),2191,0.0,4
15:08:59,40,14ft,2376,0.0,8
15:08:59,40,14ft (Open),2376,0.0,6
15:08:59,40,17ft,2698,0.0,3
15:08:59,40,19ft,4098,0.0,1
15:09:14,41,2 Wheeler,114,9.0,8
15:09:14,41,3 Wheeler,400,0.0,8
15:09:14,41,Tata Ace,603,0.0,8
15:09:14,41,Eeco,505,0.0,6
15:09:14,41,Pickup 8ft,769,0.0,3
15:09:14,41,E Loader,313,0.0,3
15:09:14,41,10ft,1794,0.0,3
15:09:14,41,14ft (Closed),3201,0.0,3
15:09:14,41,14ft,3385,0.0,5
15:09:14,41,14ft (Open),3385,0.0,2
15:09:14,41,17ft,3728,0.0,1
15:09:14,41,19ft,4128,0.0,0
15:09:26,42,2 Wheeler,85,7.0,8
15:09:26,42,3 Wheeler,399,0.0,8
15:09:26,42,Tata Ace,644,0.0,8
15:09:26,42,Eeco,496,0.0,0
15:09:26,42,Pickup 8ft,799,0.0,8
15:09:26,42,E Loader,306,0.0,8
15:09:26,42,10ft,1082,0.0,8
15:09:26,42,14ft (Closed),2189,0.0,3
15:09:26,42,14ft,2372,0.0,8
15:09:26,42,14ft (Open),2372,0.0,7
15:09:26,42,17ft,2719,0.0,1
15:09:26,42,19ft,4119,0.0,0
15:09:41,43,2 Wheeler,116,10.0,8
15:09:41,43,3 Wheeler,411,0.0,8
15:09:41,43,Tata Ace,660,0.0,8
15:09:41,43,Eeco,510,0.0,3
15:09:41,43,Pickup 8ft,818,0.0,8
15:09:41,43,E Loader,317,0.0,1
15:09:41,43,10ft,1803,0.0,1
15:09:41,43,14ft (Closed),3216,0.0,0
15:09:41,43,14ft,3404,0.0,0
15:09:41,43,14ft (Open),3404,0.0,0
15:09:41,43,17ft,3728,0.0,0
15:09:41,43,19ft,4128,0.0,0
15:09:56,44,2 Wheeler,92,7.0,8
15:09:56,44,3 Wheeler,394,0.0,4
15:09:56,44,Tata Ace,648,0.0,7
15:09:56,44,Eeco,500,0.0,3
15:09:56,44,Pickup 8ft,805,0.0,0
15:09:56,44,E Loader,308,0.0,0
15:09:56,44,10ft,1737,0.0,3
15:09:56,44,14ft (Closed),2698,0.0,0
15:09:56,44,14ft,2883,0.0,0
15:09:56,44,14ft (Open),2883,0.0,0
15:09:56,44,17ft,3441,0.0,0
15:09:56,44,19ft,4269,0.0,0
15:10:10,45,2 Wheeler,87,7.0,8
15:10:10,45,3 Wheeler,402,0.0,8
15:10:10,45,Tata Ace,650,0.0,8
15:10:10,45,Eeco,501,0.0,0
15:10:10,45,Pickup 8ft,807,0.0,8
15:10:10,45,E Loader,308,0.0,2
15:10:10,45,10ft,1090,0.0,1
15:10:10,45,14ft (Closed),2203,0.0,0
15:10:10,45,14ft,2389,0.0,0
15:10:10,45,14ft (Open),2389,0.0,0
15:10:10,45,17ft,2719,0.0,0
15:10:10,45,19ft,4119,0.0,0
15:10:23,46,2 Wheeler,138,11.0,8
15:10:23,46,3 Wheeler,552,0.0,8
15:10:23,46,Tata Ace,842,0.0,8
15:10:23,46,Eeco,667,0.0,6
15:10:23,46,Pickup 8ft,1036,0.0,8
15:10:23,46,E Loader,438,0.0,5
15:10:23,46,10ft,1352,0.0,4
15:10:23,46,14ft (Closed),2539,0.0,5
15:10:23,46,14ft,2794,0.0,8
15:10:23,46,14ft (Open),2794,0.0,3
15:10:23,46,17ft,2932,0.0,1
15:10:23,46,19ft,4349,0.0,0
15:10:35,47,2 Wheeler,93,8.0,8
15:10:35,47,3 Wheeler,419,0.0,8
15:10:35,47,Tata Ace,675,0.0,8
15:10:35,47,Eeco,521,0.0,0
15:10:35,47,Pickup 8ft,838,0.0,8
15:10:35,47,E Loader,323,0.0,6
15:10:35,47,10ft,1123,0.0,6
15:10:35,47,14ft (Closed),2250,0.0,3
15:10:35,47,14ft,2446,0.0,8
15:10:35,47,14ft (Open),2446,0.0,5
15:10:35,47,17ft,2726,0.0,1
15:10:35,47,19ft,4126,0.0,0
15:10:50,48,2 Wheeler,74,6.0,8
15:10:50,48,3 Wheeler,377,0.0,8
15:10:50,48,Tata Ace,609,0.0,8
15:10:50,48,Eeco,466,0.0,8
15:10:50,48,Pickup 8ft,754,0.0,8
15:10:50,48,E Loader,286,0.0,0
15:10:50,48,10ft,1033,0.0,8
15:10:50,48,14ft (Closed),2119,0.0,4
15:10:50,48,14ft,2285,0.0,8
15:10:50,48,14ft (Open),2285,0.0,6
15:10:50,48,17ft,2711,0.0,3
15:10:50,48,19ft,4111,0.0,1
15:11:04,49,2 Wheeler,94,8.0,8
15:11:04,49,3 Wheeler,421,0.0,8
15:11:04,49,Tata Ace,680,0.0,8
15:11:04,49,Eeco,525,0.0,1
15:11:04,49,Pickup 8ft,845,0.0,8
15:11:04,49,E Loader,325,0.0,8
15:11:04,49,10ft,1131,0.0,4
15:11:04,49,14ft (Closed),2263,0.0,0
15:11:04,49,14ft,2462,0.0,0
15:11:04,49,14ft (Open),2462,0.0,0
15:11:04,49,17ft,2726,0.0,1
15:11:04,49,19ft,4126,0.0,0
15:11:19,50,2 Wheeler,130,11.0,8
15:11:19,50,3 Wheeler,423,0.0,8
15:11:19,50,Tata Ace,635,0.0,5
15:11:19,50,Eeco,532,0.0,3
15:11:19,50,Pickup 8ft,848,0.0,3
15:11:19,50,E Loader,334,0.0,2
15:11:19,50,10ft,2487,0.0,2
15:11:19,50,14ft (Closed),3759,0.0,2
15:11:19,50,14ft,3956,0.0,2
15:11:19,50,14ft (Open),3956,0.0,0
15:11:19,50,17ft,4242,0.0,1
15:11:19,50,19ft,4142,0.0,0
15:11:32,51,2 Wheeler,134,11.0,8
15:11:32,51,3 Wheeler,486,0.0,2
15:11:32,51,Tata Ace,776,0.0,8
15:11:32,51,Eeco,605,0.0,5
15:11:32,51,Pickup 8ft,963,0.0,4
15:11:32,51,E Loader,384,0.0,0
15:11:32,51,10ft,1912,0.0,8
15:11:32,51,14ft (Closed),2942,0.0,1
15:11:32,51,14ft,3181,0.0,2
15:11:32,51,14ft (Open),3181,0.0,1
15:11:32,51,17ft,3542,0.0,0
15:11:32,51,19ft,4218,0.0,0
15:11:44,52,2 Wheeler,86,7.0,8
15:11:44,52,3 Wheeler,403,0.0,8
15:11:44,52,Tata Ace,611,0.0,8
15:11:44,52,Eeco,508,0.0,1
15:11:44,52,Pickup 8ft,768,0.0,8
15:11:44,52,E Loader,467,0.0,6
